X,Y,temperatura
-6762659.066,-2906482.87,29
-6706999.32,-2906482.87,28.9
-6651339.575,-2906482.87,28.6
-6595679.83,-2906482.87,28.8
-6540020.084,-2906482.87,28.6
-6484360.339,-2906482.87,28.4
-6428700.593,-2906482.87,28.3
-6373040.848,-2906482.87,27.9
-6317381.103,-2906482.87,27.7
-6261721.357,-2906482.87,27
-6206061.612,-2906482.87,26.6
-6150401.866,-2906482.87,26.8
-6094742.121,-2906482.87,27
-6039082.376,-2906482.87,26.3
-5983422.63,-2906482.87,24.7
-5927762.885,-2906482.87,23.9
-5872103.139,-2906482.87,22.9
-5816443.394,-2906482.87,22
-5760783.649,-2906482.87,20.2
-5705123.903,-2906482.87,19.9
-5649464.158,-2906482.87,20.4
-5593804.412,-2906482.87,20.2
-5538144.667,-2906482.87,20
-5482484.922,-2906482.87,19.7
-5426825.176,-2906482.87,22
-5371165.431,-2906482.87,24.7
-5315505.685,-2906482.87,25.5
1641962.489,-2906482.87,20.2
1697622.235,-2906482.87,21.8
1753281.98,-2906482.87,21.2
1808941.725,-2906482.87,20.6
1864601.471,-2906482.87,21.3
1920261.216,-2906482.87,24.6
1975920.962,-2906482.87,27.7
2031580.707,-2906482.87,29
2087240.452,-2906482.87,30.4
2142900.198,-2906482.87,31
2198559.943,-2906482.87,30.8
2254219.689,-2906482.87,30.7
2309879.434,-2906482.87,30
2365539.179,-2906482.87,29.4
2421198.925,-2906482.87,28.7
2476858.67,-2906482.87,28.1
2532518.416,-2906482.87,27.7
2588178.161,-2906482.87,27.6
2643837.906,-2906482.87,27.5
2699497.652,-2906482.87,27.1
2755157.397,-2906482.87,26.6
2810817.143,-2906482.87,25.6
2866476.888,-2906482.87,25.6
2922136.633,-2906482.87,25.7
2977796.379,-2906482.87,25
3033456.124,-2906482.87,24.5
3089115.87,-2906482.87,24
3144775.615,-2906482.87,23.3
3200435.36,-2906482.87,22.2
3256095.106,-2906482.87,22.1
3311754.851,-2906482.87,19.8
3367414.596,-2906482.87,18.3
3423074.342,-2906482.87,20.5
3478734.087,-2906482.87,24.1
3534393.833,-2906482.87,26.5
3590053.578,-2906482.87,27.5
3645713.323,-2906482.87,28.4
3701373.069,-2906482.87,29.2
3757032.814,-2906482.87,30
4925887.468,-2906482.87,27.5
4981547.213,-2906482.87,27.2
5037206.958,-2906482.87,26.7
5092866.704,-2906482.87,26.6
5148526.449,-2906482.87,26.5
5204186.195,-2906482.87,27
12606932.33,-2906482.87,26.2
12662592.08,-2906482.87,26.7
12718251.82,-2906482.87,27
12773911.57,-2906482.87,27.3
12829571.31,-2906482.87,28
12885231.06,-2906482.87,28.5
12940890.8,-2906482.87,28.7
12996550.55,-2906482.87,29.2
13052210.3,-2906482.87,29.8
13107870.04,-2906482.87,29.9
13163529.79,-2906482.87,30.7
13219189.53,-2906482.87,30.5
13274849.28,-2906482.87,30.5
13330509.02,-2906482.87,30.1
13386168.77,-2906482.87,30.1
13441828.51,-2906482.87,29.6
13497488.26,-2906482.87,30
13553148,-2906482.87,30
13608807.75,-2906482.87,29.9
13664467.49,-2906482.87,29.9
13720127.24,-2906482.87,29.6
13775786.99,-2906482.87,29.1
13831446.73,-2906482.87,29.1
13887106.48,-2906482.87,29.1
13942766.22,-2906482.87,29
13998425.97,-2906482.87,29.8
14054085.71,-2906482.87,30
14109745.46,-2906482.87,29.9
14165405.2,-2906482.87,30.1
14221064.95,-2906482.87,30.7
14276724.69,-2906482.87,30.6
14332384.44,-2906482.87,29.8
14388044.19,-2906482.87,29.8
14443703.93,-2906482.87,30
14499363.68,-2906482.87,30.3
14555023.42,-2906482.87,30.5
14610683.17,-2906482.87,30.9
14666342.91,-2906482.87,30.6
14722002.66,-2906482.87,30.8
14777662.4,-2906482.87,30.9
14833322.15,-2906482.87,31.2
14888981.89,-2906482.87,31.3
14944641.64,-2906482.87,31.2
15000301.38,-2906482.87,31.5
15055961.13,-2906482.87,32.1
15111620.88,-2906482.87,32.1
15167280.62,-2906482.87,32.6
15222940.37,-2906482.87,33
15278600.11,-2906482.87,33.2
15334259.86,-2906482.87,32.9
15389919.6,-2906482.87,32.7
15445579.35,-2906482.87,32.9
15501239.09,-2906482.87,33.6
15556898.84,-2906482.87,32.9
15612558.58,-2906482.87,33.7
15668218.33,-2906482.87,33.7
15723878.07,-2906482.87,33.4
15779537.82,-2906482.87,33.1
15835197.57,-2906482.87,33.5
15890857.31,-2906482.87,33.7
15946517.06,-2906482.87,33.7
16002176.8,-2906482.87,33
16057836.55,-2906482.87,32.3
16113496.29,-2906482.87,31.6
16169156.04,-2906482.87,31.4
16224815.78,-2906482.87,30.4
16280475.53,-2906482.87,29.9
16336135.27,-2906482.87,29
16391795.02,-2906482.87,28.1
16447454.76,-2906482.87,27.2
16503114.51,-2906482.87,27.4
16558774.26,-2906482.87,27.4
16614434,-2906482.87,28.3
16670093.75,-2906482.87,28.2
16725753.49,-2906482.87,27.3
16781413.24,-2906482.87,26.7
16837072.98,-2906482.87,26.5
16892732.73,-2906482.87,26.8
16948392.47,-2906482.87,27.7
17004052.22,-2906482.87,28
17059711.96,-2906482.87,27.1
-7875853.974,-2968150.176,21.6
-7820194.228,-2968150.176,17.1
-7764534.483,-2968150.176,14
-7708874.737,-2968150.176,7.5
-7653214.992,-2968150.176,-1.4
-7597555.247,-2968150.176,-2.6
-7541895.501,-2968150.176,1.5
-7486235.756,-2968150.176,-0.1
-7430576.01,-2968150.176,1.3
-7374916.265,-2968150.176,12.4
-7319256.52,-2968150.176,19.2
-7263596.774,-2968150.176,21.9
-7207937.029,-2968150.176,26.5
-7152277.283,-2968150.176,28.6
-7096617.538,-2968150.176,30.3
-7040957.793,-2968150.176,30.5
-6985298.047,-2968150.176,30.5
-6929638.302,-2968150.176,30.3
-6873978.556,-2968150.176,29.7
-6818318.811,-2968150.176,29.1
-6762659.066,-2968150.176,28.7
-6706999.32,-2968150.176,28.4
-6651339.575,-2968150.176,28.2
-6595679.83,-2968150.176,28.3
-6540020.084,-2968150.176,28.2
-6484360.339,-2968150.176,28
-6428700.593,-2968150.176,28
-6373040.848,-2968150.176,27.5
-6317381.103,-2968150.176,27.4
-6261721.357,-2968150.176,27
-6206061.612,-2968150.176,26.6
-6150401.866,-2968150.176,26.7
-6094742.121,-2968150.176,27.2
-6039082.376,-2968150.176,26.3
-5983422.63,-2968150.176,25.4
-5927762.885,-2968150.176,24.1
-5872103.139,-2968150.176,23.4
-5816443.394,-2968150.176,21.4
-5760783.649,-2968150.176,18.9
-5705123.903,-2968150.176,18.9
-5649464.158,-2968150.176,19.6
-5593804.412,-2968150.176,19.7
-5538144.667,-2968150.176,19.8
-5482484.922,-2968150.176,19.4
-5426825.176,-2968150.176,22.7
-5371165.431,-2968150.176,25.6
1641962.489,-2968150.176,20.4
1697622.235,-2968150.176,21.2
1753281.98,-2968150.176,21.6
1808941.725,-2968150.176,18.6
1864601.471,-2968150.176,18.7
1920261.216,-2968150.176,22.7
1975920.962,-2968150.176,25.6
2031580.707,-2968150.176,27.2
2087240.452,-2968150.176,28.8
2142900.198,-2968150.176,30.2
2198559.943,-2968150.176,31
2254219.689,-2968150.176,31
2309879.434,-2968150.176,30.9
2365539.179,-2968150.176,29.4
2421198.925,-2968150.176,28.6
2476858.67,-2968150.176,28.1
2532518.416,-2968150.176,27.9
2588178.161,-2968150.176,27.5
2643837.906,-2968150.176,27.1
2699497.652,-2968150.176,26.9
2755157.397,-2968150.176,26.4
2810817.143,-2968150.176,25.7
2866476.888,-2968150.176,24.4
2922136.633,-2968150.176,23.3
2977796.379,-2968150.176,22.6
3033456.124,-2968150.176,23.1
3089115.87,-2968150.176,22.6
3144775.615,-2968150.176,21.5
3200435.36,-2968150.176,20.4
3256095.106,-2968150.176,19.8
3311754.851,-2968150.176,18.5
3367414.596,-2968150.176,17.8
3423074.342,-2968150.176,20.3
3478734.087,-2968150.176,22.6
3534393.833,-2968150.176,25.9
3590053.578,-2968150.176,27.3
3645713.323,-2968150.176,28.6
5037206.958,-2968150.176,27.4
5092866.704,-2968150.176,27.6
12551272.59,-2968150.176,24.7
12606932.33,-2968150.176,25.3
12662592.08,-2968150.176,25.9
12718251.82,-2968150.176,26.5
12773911.57,-2968150.176,26.9
12829571.31,-2968150.176,27.5
12885231.06,-2968150.176,28.1
12940890.8,-2968150.176,28.1
12996550.55,-2968150.176,28.5
13052210.3,-2968150.176,29.3
13107870.04,-2968150.176,29.9
13163529.79,-2968150.176,30.4
13219189.53,-2968150.176,30.3
13274849.28,-2968150.176,30.1
13330509.02,-2968150.176,30.2
13386168.77,-2968150.176,30.3
13441828.51,-2968150.176,30
13497488.26,-2968150.176,29.7
13553148,-2968150.176,29.7
13608807.75,-2968150.176,29.7
13664467.49,-2968150.176,29.7
13720127.24,-2968150.176,29.3
13775786.99,-2968150.176,28.7
13831446.73,-2968150.176,28.7
13887106.48,-2968150.176,28.7
13942766.22,-2968150.176,28.6
13998425.97,-2968150.176,29.4
14054085.71,-2968150.176,29.5
14109745.46,-2968150.176,29.4
14165405.2,-2968150.176,29.5
14221064.95,-2968150.176,30.1
14276724.69,-2968150.176,30.3
14332384.44,-2968150.176,29.9
14388044.19,-2968150.176,29.6
14443703.93,-2968150.176,29.5
14499363.68,-2968150.176,30.4
14555023.42,-2968150.176,30.4
14610683.17,-2968150.176,30.8
14666342.91,-2968150.176,30.4
14722002.66,-2968150.176,30.8
14777662.4,-2968150.176,30.7
14833322.15,-2968150.176,30.6
14888981.89,-2968150.176,30.8
14944641.64,-2968150.176,30.9
15000301.38,-2968150.176,31.1
15055961.13,-2968150.176,31.5
15111620.88,-2968150.176,31.6
15167280.62,-2968150.176,32.3
15222940.37,-2968150.176,32.5
15278600.11,-2968150.176,32.8
15334259.86,-2968150.176,32.7
15389919.6,-2968150.176,32.5
15445579.35,-2968150.176,32.1
15501239.09,-2968150.176,31.6
15556898.84,-2968150.176,32
15612558.58,-2968150.176,31.4
15668218.33,-2968150.176,33.6
15723878.07,-2968150.176,33.2
15779537.82,-2968150.176,33.4
15835197.57,-2968150.176,33.6
15890857.31,-2968150.176,33.8
15946517.06,-2968150.176,33.7
16002176.8,-2968150.176,32.9
16057836.55,-2968150.176,32.4
16113496.29,-2968150.176,32.1
16169156.04,-2968150.176,31.3
16224815.78,-2968150.176,30.5
16280475.53,-2968150.176,29.9
16336135.27,-2968150.176,29
16391795.02,-2968150.176,28.3
16447454.76,-2968150.176,28.2
16503114.51,-2968150.176,27.4
16558774.26,-2968150.176,27.4
16614434,-2968150.176,28.8
16670093.75,-2968150.176,28.5
16725753.49,-2968150.176,27.2
16781413.24,-2968150.176,26.9
16837072.98,-2968150.176,26.6
16892732.73,-2968150.176,26.8
16948392.47,-2968150.176,27
17004052.22,-2968150.176,27.8
17059711.96,-2968150.176,27.7
-7875853.974,-3030077.606,20.9
-7820194.228,-3030077.606,18.2
-7764534.483,-3030077.606,14.6
-7708874.737,-3030077.606,7.1
-7653214.992,-3030077.606,-4.4
-7597555.247,-3030077.606,-4.4
-7541895.501,-3030077.606,1.6
-7486235.756,-3030077.606,3.6
-7430576.01,-3030077.606,2.1
-7374916.265,-3030077.606,7.4
-7319256.52,-3030077.606,18.1
-7263596.774,-3030077.606,24
-7207937.029,-3030077.606,25.1
-7152277.283,-3030077.606,29
-7096617.538,-3030077.606,29.9
-7040957.793,-3030077.606,30.1
-6985298.047,-3030077.606,29.9
-6929638.302,-3030077.606,29.5
-6873978.556,-3030077.606,29.1
-6818318.811,-3030077.606,28.6
-6762659.066,-3030077.606,28.4
-6706999.32,-3030077.606,28.1
-6651339.575,-3030077.606,27.9
-6595679.83,-3030077.606,27.9
-6540020.084,-3030077.606,27.8
-6484360.339,-3030077.606,27.9
-6428700.593,-3030077.606,27.9
-6373040.848,-3030077.606,27.7
-6317381.103,-3030077.606,27.7
-6261721.357,-3030077.606,27.5
-6206061.612,-3030077.606,26.8
-6150401.866,-3030077.606,26.5
-6094742.121,-3030077.606,27.3
-6039082.376,-3030077.606,26.1
-5983422.63,-3030077.606,24.2
-5927762.885,-3030077.606,22.9
-5872103.139,-3030077.606,22.3
-5816443.394,-3030077.606,20.3
-5760783.649,-3030077.606,19.8
-5705123.903,-3030077.606,19.4
-5649464.158,-3030077.606,19.6
-5593804.412,-3030077.606,19.5
-5538144.667,-3030077.606,19.5
-5482484.922,-3030077.606,21.1
-5426825.176,-3030077.606,24.7
1641962.489,-3030077.606,19.3
1697622.235,-3030077.606,19.9
1753281.98,-3030077.606,20.7
1808941.725,-3030077.606,18.5
1864601.471,-3030077.606,17.4
1920261.216,-3030077.606,20.6
1975920.962,-3030077.606,24.3
2031580.707,-3030077.606,25.4
2087240.452,-3030077.606,27.2
2142900.198,-3030077.606,29.2
2198559.943,-3030077.606,30.6
2254219.689,-3030077.606,31.4
2309879.434,-3030077.606,31
2365539.179,-3030077.606,30
2421198.925,-3030077.606,29.2
2476858.67,-3030077.606,28.3
2532518.416,-3030077.606,27.9
2588178.161,-3030077.606,27.3
2643837.906,-3030077.606,26.5
2699497.652,-3030077.606,26.3
2755157.397,-3030077.606,25.8
2810817.143,-3030077.606,25.1
2866476.888,-3030077.606,23.9
2922136.633,-3030077.606,22.7
2977796.379,-3030077.606,22.3
3033456.124,-3030077.606,21.2
3089115.87,-3030077.606,20
3144775.615,-3030077.606,19.7
3200435.36,-3030077.606,19.4
3256095.106,-3030077.606,18.9
3311754.851,-3030077.606,18.1
3367414.596,-3030077.606,17.9
3423074.342,-3030077.606,19
3478734.087,-3030077.606,21.7
3534393.833,-3030077.606,24.9
3590053.578,-3030077.606,27.4
3645713.323,-3030077.606,28.9
12606932.33,-3030077.606,24.9
12662592.08,-3030077.606,25.4
12718251.82,-3030077.606,26.1
12773911.57,-3030077.606,26.5
12829571.31,-3030077.606,27.1
12885231.06,-3030077.606,27.7
12940890.8,-3030077.606,27.8
12996550.55,-3030077.606,28.2
13052210.3,-3030077.606,28.8
13107870.04,-3030077.606,29.6
13163529.79,-3030077.606,30.6
13219189.53,-3030077.606,30.2
13274849.28,-3030077.606,30.1
13330509.02,-3030077.606,30.1
13386168.77,-3030077.606,30.2
13441828.51,-3030077.606,30.3
13497488.26,-3030077.606,30.2
13553148,-3030077.606,30
13608807.75,-3030077.606,29.8
13664467.49,-3030077.606,29.5
13720127.24,-3030077.606,29.1
13775786.99,-3030077.606,28.7
13831446.73,-3030077.606,28.6
13887106.48,-3030077.606,28.4
13942766.22,-3030077.606,28.6
13998425.97,-3030077.606,28.7
14054085.71,-3030077.606,28.8
14109745.46,-3030077.606,28.8
14165405.2,-3030077.606,29
14221064.95,-3030077.606,29.6
14276724.69,-3030077.606,30
14332384.44,-3030077.606,29.9
14388044.19,-3030077.606,29.1
14443703.93,-3030077.606,28.8
14499363.68,-3030077.606,29.2
14555023.42,-3030077.606,29.2
14610683.17,-3030077.606,29.4
14666342.91,-3030077.606,29.3
14722002.66,-3030077.606,29.6
14777662.4,-3030077.606,30
14833322.15,-3030077.606,30.1
14888981.89,-3030077.606,30.6
14944641.64,-3030077.606,30.8
15000301.38,-3030077.606,30.6
15055961.13,-3030077.606,30.7
15111620.88,-3030077.606,31.1
15167280.62,-3030077.606,31.9
15222940.37,-3030077.606,32
15278600.11,-3030077.606,32.1
15334259.86,-3030077.606,32.3
15389919.6,-3030077.606,32.3
15445579.35,-3030077.606,32.1
15501239.09,-3030077.606,31.9
15556898.84,-3030077.606,31.7
15612558.58,-3030077.606,31.5
15668218.33,-3030077.606,31.2
15723878.07,-3030077.606,33.4
15779537.82,-3030077.606,33.8
15835197.57,-3030077.606,33.7
15890857.31,-3030077.606,33.2
15946517.06,-3030077.606,33.8
16002176.8,-3030077.606,33.2
16057836.55,-3030077.606,32.5
16113496.29,-3030077.606,32.2
16169156.04,-3030077.606,31.8
16224815.78,-3030077.606,31.6
16280475.53,-3030077.606,30.8
16336135.27,-3030077.606,29.8
16391795.02,-3030077.606,29
16447454.76,-3030077.606,28.9
16503114.51,-3030077.606,28.9
16558774.26,-3030077.606,28.6
16614434,-3030077.606,28.7
16670093.75,-3030077.606,28
16725753.49,-3030077.606,27.2
16781413.24,-3030077.606,26.3
16837072.98,-3030077.606,25.6
16892732.73,-3030077.606,25.9
16948392.47,-3030077.606,26.2
17004052.22,-3030077.606,26.9
17059711.96,-3030077.606,27.7
-7875853.974,-3092272.123,19.2
-7820194.228,-3092272.123,15.4
-7764534.483,-3092272.123,9.5
-7708874.737,-3092272.123,-1.4
-7653214.992,-3092272.123,-6.9
-7597555.247,-3092272.123,-5.8
-7541895.501,-3092272.123,0.4
-7486235.756,-3092272.123,1.7
-7430576.01,-3092272.123,8.2
-7374916.265,-3092272.123,12.5
-7319256.52,-3092272.123,14.3
-7263596.774,-3092272.123,24.9
-7207937.029,-3092272.123,28.2
-7152277.283,-3092272.123,29.7
-7096617.538,-3092272.123,29.7
-7040957.793,-3092272.123,29.6
-6985298.047,-3092272.123,29.5
-6929638.302,-3092272.123,29.1
-6873978.556,-3092272.123,28.6
-6818318.811,-3092272.123,28.3
-6762659.066,-3092272.123,28.1
-6706999.32,-3092272.123,27.7
-6651339.575,-3092272.123,27.7
-6595679.83,-3092272.123,27.7
-6540020.084,-3092272.123,27.6
-6484360.339,-3092272.123,27.5
-6428700.593,-3092272.123,27.7
-6373040.848,-3092272.123,27.5
-6317381.103,-3092272.123,27.6
-6261721.357,-3092272.123,27.4
-6206061.612,-3092272.123,27.2
-6150401.866,-3092272.123,27.3
-6094742.121,-3092272.123,27.1
-6039082.376,-3092272.123,26
-5983422.63,-3092272.123,25
-5927762.885,-3092272.123,23.9
-5872103.139,-3092272.123,23.4
-5816443.394,-3092272.123,22.6
-5760783.649,-3092272.123,19
-5705123.903,-3092272.123,19
-5649464.158,-3092272.123,18.6
-5593804.412,-3092272.123,18.9
-5538144.667,-3092272.123,20.7
-5482484.922,-3092272.123,23.3
-5426825.176,-3092272.123,24.5
1697622.235,-3092272.123,18.8
1753281.98,-3092272.123,19.6
1808941.725,-3092272.123,16.1
1864601.471,-3092272.123,16.2
1920261.216,-3092272.123,20.5
1975920.962,-3092272.123,23.2
2031580.707,-3092272.123,25
2087240.452,-3092272.123,25.7
2142900.198,-3092272.123,27.5
2198559.943,-3092272.123,29.3
2254219.689,-3092272.123,31
2309879.434,-3092272.123,30.9
2365539.179,-3092272.123,30.2
2421198.925,-3092272.123,29.6
2476858.67,-3092272.123,28.4
2532518.416,-3092272.123,27.7
2588178.161,-3092272.123,27
2643837.906,-3092272.123,26.3
2699497.652,-3092272.123,25.2
2755157.397,-3092272.123,25.3
2810817.143,-3092272.123,24.6
2866476.888,-3092272.123,23.8
2922136.633,-3092272.123,22.6
2977796.379,-3092272.123,22.8
3033456.124,-3092272.123,22.1
3089115.87,-3092272.123,21.1
3144775.615,-3092272.123,20
3200435.36,-3092272.123,19.1
3256095.106,-3092272.123,19
3311754.851,-3092272.123,18.3
3367414.596,-3092272.123,18.3
3423074.342,-3092272.123,19.9
3478734.087,-3092272.123,22.6
3534393.833,-3092272.123,26.4
3590053.578,-3092272.123,27.6
3645713.323,-3092272.123,29.1
12606932.33,-3092272.123,24.8
12662592.08,-3092272.123,25.2
12718251.82,-3092272.123,25.8
12773911.57,-3092272.123,26.2
12829571.31,-3092272.123,26.8
12885231.06,-3092272.123,27.3
12940890.8,-3092272.123,27.7
12996550.55,-3092272.123,28
13052210.3,-3092272.123,28.4
13107870.04,-3092272.123,28.7
13163529.79,-3092272.123,30.1
13219189.53,-3092272.123,30
13274849.28,-3092272.123,29.8
13330509.02,-3092272.123,29.7
13386168.77,-3092272.123,30
13441828.51,-3092272.123,30
13497488.26,-3092272.123,29.8
13553148,-3092272.123,29.7
13608807.75,-3092272.123,29.6
13664467.49,-3092272.123,29.3
13720127.24,-3092272.123,29
13775786.99,-3092272.123,28.7
13831446.73,-3092272.123,28.6
13887106.48,-3092272.123,28.4
13942766.22,-3092272.123,28.2
13998425.97,-3092272.123,28.2
14054085.71,-3092272.123,28.4
14109745.46,-3092272.123,28.5
14165405.2,-3092272.123,28.9
14221064.95,-3092272.123,29.4
14276724.69,-3092272.123,30
14332384.44,-3092272.123,30.2
14388044.19,-3092272.123,29.1
14443703.93,-3092272.123,29.6
14499363.68,-3092272.123,29.7
14555023.42,-3092272.123,29.2
14610683.17,-3092272.123,29.4
14666342.91,-3092272.123,29.4
14722002.66,-3092272.123,29.4
14777662.4,-3092272.123,29.5
14833322.15,-3092272.123,29.5
14888981.89,-3092272.123,29.9
14944641.64,-3092272.123,30.1
15000301.38,-3092272.123,29.9
15055961.13,-3092272.123,30.1
15111620.88,-3092272.123,30.5
15167280.62,-3092272.123,31.3
15222940.37,-3092272.123,31.4
15278600.11,-3092272.123,31.9
15334259.86,-3092272.123,32.2
15389919.6,-3092272.123,32.2
15445579.35,-3092272.123,32.3
15501239.09,-3092272.123,32
15556898.84,-3092272.123,31.7
15612558.58,-3092272.123,31.7
15668218.33,-3092272.123,31.9
15723878.07,-3092272.123,32.3
15779537.82,-3092272.123,33.5
15835197.57,-3092272.123,33.5
15890857.31,-3092272.123,33.4
15946517.06,-3092272.123,33.6
16002176.8,-3092272.123,33.2
16057836.55,-3092272.123,34
16113496.29,-3092272.123,33.8
16169156.04,-3092272.123,33.1
16224815.78,-3092272.123,32.5
16280475.53,-3092272.123,32
16336135.27,-3092272.123,30.9
16391795.02,-3092272.123,30.6
16447454.76,-3092272.123,30.3
16503114.51,-3092272.123,29.9
16558774.26,-3092272.123,29.5
16614434,-3092272.123,29.1
16670093.75,-3092272.123,28.3
16725753.49,-3092272.123,27.3
16781413.24,-3092272.123,26.3
16837072.98,-3092272.123,25.2
16892732.73,-3092272.123,25.2
16948392.47,-3092272.123,25.8
17004052.22,-3092272.123,25.9
17059711.96,-3092272.123,27.6
-7875853.974,-3154740.817,18.7
-7820194.228,-3154740.817,15.7
-7764534.483,-3154740.817,8.4
-7708874.737,-3154740.817,-2.9
-7653214.992,-3154740.817,-6.9
-7597555.247,-3154740.817,-2.8
-7541895.501,-3154740.817,12.4
-7486235.756,-3154740.817,9.6
-7430576.01,-3154740.817,16.4
-7374916.265,-3154740.817,12.1
-7319256.52,-3154740.817,23.3
-7263596.774,-3154740.817,28.4
-7207937.029,-3154740.817,29.2
-7152277.283,-3154740.817,29.7
-7096617.538,-3154740.817,29.9
-7040957.793,-3154740.817,29.6
-6985298.047,-3154740.817,29.3
-6929638.302,-3154740.817,28.9
-6873978.556,-3154740.817,28.4
-6818318.811,-3154740.817,28.1
-6762659.066,-3154740.817,27.8
-6706999.32,-3154740.817,27.7
-6651339.575,-3154740.817,27.6
-6595679.83,-3154740.817,27.6
-6540020.084,-3154740.817,27.5
-6484360.339,-3154740.817,27.5
-6428700.593,-3154740.817,27.6
-6373040.848,-3154740.817,27.5
-6317381.103,-3154740.817,27.6
-6261721.357,-3154740.817,27.5
-6206061.612,-3154740.817,27.4
-6150401.866,-3154740.817,26.9
-6094742.121,-3154740.817,26.3
-6039082.376,-3154740.817,26.6
-5983422.63,-3154740.817,26.2
-5927762.885,-3154740.817,25.6
-5872103.139,-3154740.817,24.7
-5816443.394,-3154740.817,23.5
-5760783.649,-3154740.817,22.2
-5705123.903,-3154740.817,20.4
-5649464.158,-3154740.817,20.1
-5593804.412,-3154740.817,20.3
-5538144.667,-3154740.817,22
-5482484.922,-3154740.817,22.2
-5426825.176,-3154740.817,24.2
1697622.235,-3154740.817,18
1753281.98,-3154740.817,18.6
1808941.725,-3154740.817,19
1864601.471,-3154740.817,16.5
1920261.216,-3154740.817,20.1
1975920.962,-3154740.817,23.2
2031580.707,-3154740.817,22.5
2087240.452,-3154740.817,22.1
2142900.198,-3154740.817,25.7
2198559.943,-3154740.817,28.6
2254219.689,-3154740.817,30.2
2309879.434,-3154740.817,30.7
2365539.179,-3154740.817,30.4
2421198.925,-3154740.817,29.7
2476858.67,-3154740.817,28.2
2532518.416,-3154740.817,27.3
2588178.161,-3154740.817,26.4
2643837.906,-3154740.817,25.1
2699497.652,-3154740.817,24.6
2755157.397,-3154740.817,25.5
2810817.143,-3154740.817,24.5
2866476.888,-3154740.817,24.1
2922136.633,-3154740.817,23.6
2977796.379,-3154740.817,23.1
3033456.124,-3154740.817,22.2
3089115.87,-3154740.817,21
3144775.615,-3154740.817,19.8
3200435.36,-3154740.817,19.2
3256095.106,-3154740.817,18.7
3311754.851,-3154740.817,17.9
3367414.596,-3154740.817,17.9
3423074.342,-3154740.817,20.2
3478734.087,-3154740.817,22.4
3534393.833,-3154740.817,26.3
3590053.578,-3154740.817,27.9
3645713.323,-3154740.817,29.1
12662592.08,-3154740.817,25.3
12718251.82,-3154740.817,25.7
12773911.57,-3154740.817,26.1
12829571.31,-3154740.817,26.6
12885231.06,-3154740.817,27.2
12940890.8,-3154740.817,27.5
12996550.55,-3154740.817,27.6
13052210.3,-3154740.817,28
13107870.04,-3154740.817,28.7
13163529.79,-3154740.817,29.4
13219189.53,-3154740.817,29.7
13274849.28,-3154740.817,29.6
13330509.02,-3154740.817,29.6
13386168.77,-3154740.817,29.4
13441828.51,-3154740.817,29.3
13497488.26,-3154740.817,29
13553148,-3154740.817,28.9
13608807.75,-3154740.817,29
13664467.49,-3154740.817,28.8
13720127.24,-3154740.817,28.5
13775786.99,-3154740.817,28.3
13831446.73,-3154740.817,28.5
13887106.48,-3154740.817,28.2
13942766.22,-3154740.817,27.8
13998425.97,-3154740.817,27.7
14054085.71,-3154740.817,27.9
14109745.46,-3154740.817,28.1
14165405.2,-3154740.817,28.4
14221064.95,-3154740.817,28.5
14276724.69,-3154740.817,29.1
14332384.44,-3154740.817,29.3
14388044.19,-3154740.817,28.3
14443703.93,-3154740.817,30.2
14499363.68,-3154740.817,29.9
14555023.42,-3154740.817,29.7
14610683.17,-3154740.817,29.8
14666342.91,-3154740.817,29.2
14722002.66,-3154740.817,28.8
14777662.4,-3154740.817,28.4
14833322.15,-3154740.817,29.7
14888981.89,-3154740.817,29.6
14944641.64,-3154740.817,29.4
15000301.38,-3154740.817,29.5
15055961.13,-3154740.817,29.6
15111620.88,-3154740.817,29.5
15167280.62,-3154740.817,31.1
15222940.37,-3154740.817,31.6
15278600.11,-3154740.817,31.9
15334259.86,-3154740.817,32.2
15389919.6,-3154740.817,32.2
15445579.35,-3154740.817,32
15501239.09,-3154740.817,32.1
15556898.84,-3154740.817,32.1
15612558.58,-3154740.817,31.8
15668218.33,-3154740.817,31.4
15723878.07,-3154740.817,33.2
15779537.82,-3154740.817,33.3
15835197.57,-3154740.817,33.2
15890857.31,-3154740.817,33.1
15946517.06,-3154740.817,35.7
16002176.8,-3154740.817,35.1
16057836.55,-3154740.817,35.1
16113496.29,-3154740.817,34.5
16169156.04,-3154740.817,33.7
16224815.78,-3154740.817,33
16280475.53,-3154740.817,32.5
16336135.27,-3154740.817,32.2
16391795.02,-3154740.817,31.8
16447454.76,-3154740.817,31.5
16503114.51,-3154740.817,31.2
16558774.26,-3154740.817,30.5
16614434,-3154740.817,29.8
16670093.75,-3154740.817,28.9
16725753.49,-3154740.817,28
16781413.24,-3154740.817,26.9
16837072.98,-3154740.817,26.2
16892732.73,-3154740.817,25
16948392.47,-3154740.817,25.6
17004052.22,-3154740.817,26.4
17059711.96,-3154740.817,27.4
17115371.71,-3154740.817,27.5
-7931513.719,-3217490.916,19.1
-7875853.974,-3217490.916,18.6
-7820194.228,-3217490.916,15
-7764534.483,-3217490.916,7
-7708874.737,-3217490.916,-2.9
-7653214.992,-3217490.916,-4.7
-7597555.247,-3217490.916,-0.3
-7541895.501,-3217490.916,16.1
-7486235.756,-3217490.916,18.3
-7430576.01,-3217490.916,23.8
-7374916.265,-3217490.916,22.7
-7319256.52,-3217490.916,25.3
